1,4e-07,0.11412244290113449,0.8733834028244019,0.03818971663713455,0.9550000429153442
2,14.7620626,0.027052195742726326,0.9622671008110046,0.023404475301504135,0.965700089931488
3,29.6100306,0.01429864764213562,0.9787333607673645,0.019234273582696915,0.9708000421524048
4,44.5596404,0.008966167457401752,0.9858496189117432,0.016574256122112274,0.9746001362800598
5,59.5488335,0.0061761015094816685,0.9907161593437195,0.015273270197212696,0.9755000472068787
6,74.9972349,0.004177008755505085,0.9942494034767151,0.014919389970600605,0.9759001135826111
7,90.3412892,0.0031995736062526703,0.9958494305610657,0.014110326766967773,0.97760009765625
8,105.8150541,0.0025679816026240587,0.9973161220550537,0.013479231856763363,0.9788999557495117
9,124.3236885,0.0019446657970547676,0.9982496500015259,0.013384925201535225,0.9789000749588013
10,142.3194568,0.0016161967068910599,0.9987329244613647,0.01305344607681036,0.9789000749588013
11,158.0502903,0.00141459284350276,0.9989662170410156,0.012703180313110352,0.9793999791145325
12,174.8835745,0.0011789028067141771,0.999282956123352,0.012809248641133308,0.9797000885009766
13,192.19611,0.0010509933345019817,0.9995331168174744,0.012377938255667686,0.9787001013755798
14,206.982662,0.0009158126777037978,0.9995164275169373,0.012529325671494007,0.9801000952720642
15,222.0206376,0.0008152028894983232,0.9995664954185486,0.011708694510161877,0.9802001118659973
16,236.4441275,0.0006974146235734224,0.9997165203094482,0.012573547661304474,0.9806000590324402
17,251.292598,0.0007135900668799877,0.9997665882110596,0.012039209716022015,0.9794999957084656
18,266.1506203,0.0006263199029490352,0.9998665452003479,0.011760370805859566,0.9798000454902649
19,281.0467634,0.0005658401059918106,0.9998165965080261,0.01244556624442339,0.9782000780105591
20,295.9971867,0.00046026724157854915,0.9998331665992737,0.011744474992156029,0.9809001088142395
21,311.1522934,0.0004892913275398314,0.9998331665992737,0.011833219788968563,0.980400025844574
22,326.1815787,0.0005219720769673586,0.9998999238014221,0.012023001909255981,0.9785000681877136
23,341.2168314,0.00039986614137887955,0.9998999238014221,0.011488459073007107,0.9805999994277954
24,356.3204731,0.00041663373121991754,0.9998331665992737,0.01149435993283987,0.9791000485420227
25,371.5356469,0.0003256890340708196,0.9999666810035706,0.011253169737756252,0.9800000190734863
26,386.5458443,0.000350999238435179,0.9998999238014221,0.01106235571205616,0.9821999669075012
27,401.6609136,0.00035000269417651,0.9999333024024963,0.011241401545703411,0.9800001382827759
28,417.8940735,0.00031344921444542706,0.999883234500885,0.010349235497415066,0.9826000332832336
29,436.0756509,0.00026768920361064374,0.9999666810035706,0.010549929924309254,0.9825000166893005
